Product code;Product name;Category;Price;Features;Quantity;Taxes;Date added;Status;Language;Weight;Min quantity;List price;Shipping freight;Downloadable;Files;Ship downloadable;Inventory tracking;Free shipping;Feature comparison;Zero price action;Thumbnail;Detailed image;Description;Meta keywords;Meta description;Search words;Page title;Options;Secondary categories;SEO name;Short description;Localizations;Max quantity;Quantity step;List qty count;Out of stock actions;Product URL;Image URL;Detailed image URL;Box size;Items in box;Store
"proba191";"Бахилы  п/эт текстурированные пл-ть 20мкм ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"0.00";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"bahily-p-et-teksturirovannye-pl-t-20mkm";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/bahily-p-et-teksturirovannye-pl-t-20mkm.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba192";"Бахилы  п/эт текстурированные пл-ть 30 мкм ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"0.00";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"bahily-p-et-teksturirovannye-pl-t-30-mkm";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/bahily-p-et-teksturirovannye-pl-t-30-mkm.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba193";"Бахилы  п/эт текстур. пл-ть 36/50 мкм ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"0.00";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"bahily-p-et-tekstur.-pl-t-36-50-mkm";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/bahily-p-et-tekstur.-pl-t-36-50-mkm.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba194";"Бахилы  п/эт текстур. пл-ть 45/100 мкм ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"1.00";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"bahily-p-et-tekstur.-pl-t-45-100-mkm";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/bahily-p-et-tekstur.-pl-t-45-100-mkm.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba195";"Фартук  полиэтиленовый ПНД 70х105см / 81х 125 см. (цвет-белый)";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"0.00";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"fartuk-polietilenovyy-pnd-70h105sm-81h-125-sm.-cvet-belyy";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/fartuk-polietilenovyy-pnd-70h105sm-81h-125-sm.-cvet-belyy.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba196";"Отрез марлевый 2 м                                                                                                                                                            ";"Медицинские расходные материалы///Марля, марлевые отрезы";"14.64";"Производитель: E[Навтекс]; Страна: S[Россия]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"otrez-marlevyy-2-m-449";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/marlya-marlevye-otrezy/otrez-marlevyy-2-m-449.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba268";"Набор гинекологический  (шпатель Эйра) р. M, S, L";"Медицинские расходные материалы///Гинекология///Наборы гинекологические";"24.61";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nabor-ginekologicheskiy-shpatel-eyra-r.-m-s-l";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/ginekologiya/nabory-ginekologicheskie/nabor-ginekologicheskiy-shpatel-eyra-r.-m-s-l.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba269";"Набор гинекологический (ложка Фолькмана) р. M, S, L";"Медицинские расходные материалы///Гинекология///Наборы гинекологические";"24.61";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nabor-ginekologicheskiy-lozhka-folkmana-r.-m-s-l";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/ginekologiya/nabory-ginekologicheskie/nabor-ginekologicheskiy-lozhka-folkmana-r.-m-s-l.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba270";"Набор гинекологический (цитощетка) р. M, S, L";"Медицинские расходные материалы///Гинекология///Наборы гинекологические";"24.61";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nabor-ginekologicheskiy-citoschetka-r.-m-s-l";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/ginekologiya/nabory-ginekologicheskie/nabor-ginekologicheskiy-citoschetka-r.-m-s-l.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba271";"Тесты для определения беременности LADY CHEEK";"Медицинские расходные материалы///Гинекология///Тесты для определения беременности";"4.72";"Страна: S[Великобритания]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"testy-dlya-opredeleniya-beremennosti-lady-cheek";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/ginekologiya/testy-dlya-opredeleniya-beremennosti/testy-dlya-opredeleniya-beremennosti-lady-cheek.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba272";"Презерватив для УЗИ №1 (без смазки) прозрачный d 28мм ""VIVA";"Медицинские расходные материалы///Гинекология///Презервативы для УЗИ";"6.33";"Страна: S[Малайзия]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"prezervativ-dlya-uzi-1-bez-smazki-prozrachnyy-d-28mm-viva";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/ginekologiya/prezervativy-dlya-uzi/prezervativ-dlya-uzi-1-bez-smazki-prozrachnyy-d-28mm-viva.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba273";"Зонд урогенитальный тип ""А"" универсальный стерильный";"Медицинские расходные материалы///Гинекология///Зонды урогенитальные";"2.76";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"zond-urogenitalnyy-tip-a-universalnyy-sterilnyy";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/ginekologiya/zondy-urogenitalnye/zond-urogenitalnyy-tip-a-universalnyy-sterilnyy.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba274";"Зонд урогенитальный тип ""В"" (ложка Фолькмана) стерильный ";"Медицинские расходные материалы///Гинекология///Зонды урогенитальные";"2.76";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"zond-urogenitalnyy-tip-v-lozhka-folkmana-sterilnyy";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/ginekologiya/zondy-urogenitalnye/zond-urogenitalnyy-tip-v-lozhka-folkmana-sterilnyy.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba275";"Зонд урогенитальный тип ""D-1"" (Цитощетка) стерильный";"Медицинские расходные материалы///Гинекология///Зонды урогенитальные";"3.28";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"zond-urogenitalnyy-tip-d-1-citoschetka-sterilnyy";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/ginekologiya/zondy-urogenitalnye/zond-urogenitalnyy-tip-d-1-citoschetka-sterilnyy.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba276";"Зонд урогенитальный тип ""D-2"" (Цитощетка) стерильный";"Медицинские расходные материалы///Гинекология///Зонды урогенитальные";"2.76";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"zond-urogenitalnyy-tip-d-2-citoschetka-sterilnyy";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/ginekologiya/zondy-urogenitalnye/zond-urogenitalnyy-tip-d-2-citoschetka-sterilnyy.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba277";"Зонд урогенитальный тип ""Е-1"", ""Е-2"" (шпатель  Эйра)  стерильный ";"Медицинские расходные материалы///Гинекология///Зонды урогенитальные";"2.24";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"zond-urogenitalnyy-tip-e-1-e-2-shpatel-eyra-sterilnyy";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/ginekologiya/zondy-urogenitalnye/zond-urogenitalnyy-tip-e-1-e-2-shpatel-eyra-sterilnyy.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba278";"Зонд урогенитальный тип ""F"" комбинированный стерильный  Мод. 1 ";"Медицинские расходные материалы///Гинекология///Зонды урогенитальные";"5.64";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"zond-urogenitalnyy-tip-f-kombinirovannyy-sterilnyy-mod.-1";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/ginekologiya/zondy-urogenitalnye/zond-urogenitalnyy-tip-f-kombinirovannyy-sterilnyy-mod.-1.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba279";"Зонд урогенитальный тип ""F"" комбинированный стерильный  Мод. 2 ";"Медицинские расходные материалы///Гинекология///Зонды урогенитальные";"6.67";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"zond-urogenitalnyy-tip-f-kombinirovannyy-sterilnyy-mod.-2";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/ginekologiya/zondy-urogenitalnye/zond-urogenitalnyy-tip-f-kombinirovannyy-sterilnyy-mod.-2.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba280";"Катетер Нелатона (урологический) мужской СН-6-20 /40 см./";"Медицинские расходные материалы///Катетеры, зонды";"4.95";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"kateter-nelatona-urologicheskiy-muzhskoy-sn-6-20-40-sm.";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/katetery-zondy/kateter-nelatona-urologicheskiy-muzhskoy-sn-6-20-40-sm..html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba281";"Катетер Нелатона (урогенитальный) женский СН-6-20 /20 см./";"Медицинские расходные материалы///Катетеры, зонды";"4.20";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"kateter-nelatona-urogenitalnyy-zhenskiy-sn-6-20-20-sm.";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/katetery-zondy/kateter-nelatona-urogenitalnyy-zhenskiy-sn-6-20-20-sm..html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba282";"Катетер Фолея 2-х ходовой латекс  покрыт силиконом СН-06-10";"Медицинские расходные материалы///Катетеры, зонды";"28.75";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"kateter-foleya-2-h-hodovoy-lateks-pokryt-silikonom-sn-06-10";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/katetery-zondy/kateter-foleya-2-h-hodovoy-lateks-pokryt-silikonom-sn-06-10.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba283";"Катетер Фолея 2-х ходовой латекс  покрыт силиконом СН-12-20";"Медицинские расходные материалы///Катетеры, зонды";"23.00";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"kateter-foleya-2-h-hodovoy-lateks-pokryt-silikonom-sn-12-20";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/katetery-zondy/kateter-foleya-2-h-hodovoy-lateks-pokryt-silikonom-sn-12-20.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba284";"Катетер Фолея 3-х ходовой латекс  покрыт силиконом СН 22-СН30";"Медицинские расходные материалы///Катетеры, зонды";"28.75";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"kateter-foleya-3-h-hodovoy-lateks-pokryt-silikonom-sn-22-sn30";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/katetery-zondy/kateter-foleya-3-h-hodovoy-lateks-pokryt-silikonom-sn-22-sn30.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba285";"Мочеприемник (детский) педиатрический стерильный 100,0 мл. ";"Медицинские расходные материалы///Катетеры, зонды";"6.21";"Производитель: E[Suyun]; Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"mochepriemnik-detskiy-pediatricheskiy-sterilnyy-100-0-ml.";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/katetery-zondy/mochepriemnik-detskiy-pediatricheskiy-sterilnyy-100-0-ml..html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba286";"Мочеприемник ножной с клапаном и краном 750,0/800,0 мл.";"Медицинские расходные материалы///Катетеры, зонды";"22.77";"Производитель: E[Suyun]; Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"mochepriemnik-nozhnoy-s-klapanom-i-kranom-750-0-800-0-ml.";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/katetery-zondy/mochepriemnik-nozhnoy-s-klapanom-i-kranom-750-0-800-0-ml..html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba287";"Мочеприемник с п/в клапаном стерильный 1000 мл. ";"Медицинские расходные материалы///Катетеры, зонды";"14.49";"Производитель: E[Suyun]; Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"mochepriemnik-s-p-v-klapanom-sterilnyy-1000-ml.";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/katetery-zondy/mochepriemnik-s-p-v-klapanom-sterilnyy-1000-ml..html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba288";"Шпатель терапевтический деревянный нестерильный ";"Медицинские расходные материалы///Разное";"0.47";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpatel-terapevticheskiy-derevyannyy-nesterilnyy";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/raznoe/shpatel-terapevticheskiy-derevyannyy-nesterilnyy.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba289";"Шпатель терапевтический деревянный стерильный";"Медицинские расходные материалы///Разное";"0.82";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shpatel-terapevticheskiy-derevyannyy-sterilnyy";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/raznoe/shpatel-terapevticheskiy-derevyannyy-sterilnyy.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba290";"Бахилы";"Медицинские расходные материалы///Разное";"1.96";"Страна: S[Россия]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"bahily";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/raznoe/bahily.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba291";"Напальчник медиц. латексный №100";"Медицинские расходные материалы///Разное";"60.95";"Страна: S[Россия]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"napalchnik-medic.-lateksnyy-100";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/raznoe/napalchnik-medic.-lateksnyy-100.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba292";"Соска молочная латексная ";"Медицинские расходные материалы///Разное";"5.00";"Страна: S[Россия]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"soska-molochnaya-lateksnaya";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/raznoe/soska-molochnaya-lateksnaya.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"proba293";"Жгут многоразовый, автоматический";"Медицинские расходные материалы///Разное";"35.88";"Страна: S[Китай]";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"zhgut-mnogorazovyy-avtomaticheskiy";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/raznoe/zhgut-mnogorazovyy-avtomaticheskiy.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"9324832";"PEHA-HAFT: самофиксирующийся бинт 4 м х 4 см, белый (не содержит латекс)";"Медицинские расходные материалы///Бинты///Бинты фиксирующие когезивные";"70.29";"";"1";"";"08 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"peha-haft-samofiksiruyuschiysya-bint-4-m-h-4-sm-belyy-ne-soderzhit-lateks";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-fiksiruyuschie-kogezivnye/peha-haft-samofiksiruyuschiysya-bint-4-m-h-4-sm-belyy-ne-soderzhit-lateks.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"9324841";"PEHA-HAFT:  самофиксирующийся бинт 4 м х 6 см, белый (не содержит латекс)";"Медицинские расходные материалы///Бинты///Бинты фиксирующие когезивные";"81.62";"";"1";"";"08 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"peha-haft-samofiksiruyuschiysya-bint-4-m-h-6-sm-belyy-ne-soderzhit-lateks";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-fiksiruyuschie-kogezivnye/peha-haft-samofiksiruyuschiysya-bint-4-m-h-6-sm-belyy-ne-soderzhit-lateks.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"9324851";"PEHA-HAFT:  самофиксирующийся бинт 4 м х 8 см, белый (не содержит латекс)";"Медицинские расходные материалы///Бинты///Бинты фиксирующие когезивные";"99.66";"";"1";"";"08 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"peha-haft-samofiksiruyuschiysya-bint-4-m-h-8-sm-belyy-ne-soderzhit-lateks";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-fiksiruyuschie-kogezivnye/peha-haft-samofiksiruyuschiysya-bint-4-m-h-8-sm-belyy-ne-soderzhit-lateks.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"9324861";"PEHA-HAFT: самофиксирующийся бинт 4 м х 10 см, белый (не содержит латекс)";"Медицинские расходные материалы///Бинты///Бинты фиксирующие когезивные";"112.20";"";"1";"";"08 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"peha-haft-samofiksiruyuschiysya-bint-4-m-h-10-sm-belyy-ne-soderzhit-lateks";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-fiksiruyuschie-kogezivnye/peha-haft-samofiksiruyuschiysya-bint-4-m-h-10-sm-belyy-ne-soderzhit-lateks.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"9324871";"PEHA-HAFT: самофиксирующийся бинт 4 м х 4 см, красный (не содержит латекс)";"Медицинские расходные материалы///Бинты///Бинты фиксирующие когезивные";"82.50";"";"1";"";"08 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"peha-haft-samofiksiruyuschiysya-bint-4-m-h-4-sm-krasnyy-ne-soderzhit-lateks";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-fiksiruyuschie-kogezivnye/peha-haft-samofiksiruyuschiysya-bint-4-m-h-4-sm-krasnyy-ne-soderzhit-lateks.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"9324881";"PEHA-HAFT:  самофиксирующийся бинт 4 м х 6 см, красный (не содержит латекс)";"Медицинские расходные материалы///Бинты///Бинты фиксирующие когезивные";"95.70";"";"1";"";"08 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"peha-haft-samofiksiruyuschiysya-bint-4-m-h-6-sm-krasnyy-ne-soderzhit-lateks";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-fiksiruyuschie-kogezivnye/peha-haft-samofiksiruyuschiysya-bint-4-m-h-6-sm-krasnyy-ne-soderzhit-lateks.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"9324891";"PEHA-HAFT:  самофиксирующийся бинт 4 м х 8 см, красный (не содержит латекс)";"Медицинские расходные материалы///Бинты///Бинты фиксирующие когезивные";"116.60";"";"1";"";"08 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"peha-haft-samofiksiruyuschiysya-bint-4-m-h-8-sm-krasnyy-ne-soderzhit-lateks";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-fiksiruyuschie-kogezivnye/peha-haft-samofiksiruyuschiysya-bint-4-m-h-8-sm-krasnyy-ne-soderzhit-lateks.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"9324901";"PEHA-HAFT: самофиксирующийся бинт 4 м х 10 см, красный (не содержит латекс)";"Медицинские расходные материалы///Бинты///Бинты фиксирующие когезивные";"130.90";"";"1";"";"08 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"peha-haft-samofiksiruyuschiysya-bint-4-m-h-10-sm-krasnyy-ne-soderzhit-lateks";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-fiksiruyuschie-kogezivnye/peha-haft-samofiksiruyuschiysya-bint-4-m-h-10-sm-krasnyy-ne-soderzhit-lateks.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
"9324671";"PEHA-HAFT: самофиксирующийся бинт 4 м х 4 см, синий (не содержит латекс)";"Медицинские расходные материалы///Бинты///Бинты фиксирующие когезивные";"82.50";"";"1";"";"08 Apr 2014 00:00:00";"A";"ru";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"peha-haft-samofiksiruyuschiysya-bint-4-m-h-4-sm-siniy-ne-soderzhit-lateks";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/binty-ru/binty-fiksiruyuschie-kogezivnye/peha-haft-samofiksiruyuschiysya-bint-4-m-h-4-sm-siniy-ne-soderzhit-lateks.html";"";"";"length:0;width:0;height:0";"min:0;max:0";"Компания Здравимпэкс"
